Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
10331880,2010-12-24 20:48:44.0000001,8.5,2010-12-24 20:48:44 UTC,-74.00831099999999,40.733463,-73.981532,40.724708,1
6413213,2010-11-08 16:56:00.000000132,2.9,2010-11-08 16:56:00 UTC,-73.963657,40.758768,-73.967375,40.754578,1
25922582,2013-10-10 10:39:04.0000007,11.5,2013-10-10 10:39:04 UTC,-73.990495,40.728547,-73.971772,40.754638,1
40883707,2009-03-26 16:38:00.00000094,5.3,2009-03-26 16:38:00 UTC,-73.986455,40.740125,-73.99932,40.739117,1
10609089,2015-03-12 19:14:55.00000013,10.0,2015-03-12 19:14:55 UTC,-73.9769058227539,40.74764251708984,-73.98899841308595,40.74084854125977,1
28200553,2012-06-20 23:57:00.000000212,10.9,2012-06-20 23:57:00 UTC,-73.991877,40.737957,-73.956245,40.766047,1
45832510,2012-03-25 17:27:00.000000158,7.3,2012-03-25 17:27:00 UTC,-73.99971500000001,40.73343,-73.99991700000001,40.721137,1
18883029,2013-12-05 23:19:00.0000008,6.5,2013-12-05 23:19:00 UTC,-74.008267,40.740505,-73.994493,40.740362,1
31736217,2012-08-29 09:55:00.000000106,10.9,2012-08-29 09:55:00 UTC,-73.966235,40.789735,-73.986982,40.756275,1
24346822,2009-08-17 00:22:14.0000001,7.7,2009-08-17 00:22:14 UTC,-73.82990699999999,40.759364,-73.845771,40.784788,1
28947165,2013-07-17 01:20:00.0000006,11.0,2013-07-17 01:20:00 UTC,-73.98637,40.761257,-73.986997,40.72935,2
45490241,2012-06-10 11:28:50.0000001,4.5,2012-06-10 11:28:50 UTC,-73.997798,40.756564,-73.989166,40.75672,2
29670197,2010-07-21 21:20:28.0000002,7.7,2010-07-21 21:20:28 UTC,-74.006398,40.744791,-73.985003,40.769511,1
3921083,2010-03-28 06:40:00.0000008,10.9,2010-03-28 06:40:00 UTC,-73.970765,40.796058,-73.954195,40.764128,1
32767900,2009-08-27 14:40:41.0000003,4.5,2009-08-27 14:40:41 UTC,-73.98011899999999,40.789802,-73.97304100000001,40.781944,4
10667987,2009-04-28 11:59:00.000000128,6.9,2009-04-28 11:59:00 UTC,-73.973613,40.760083,-73.957313,40.778438,1
52143714,2014-11-16 00:02:37.0000008,14.0,2014-11-16 00:02:37 UTC,0.0,0.0,-73.980525,40.73063,2
29782907,2014-02-28 01:55:00.00000084,4.0,2014-02-28 01:55:00 UTC,-73.98348,40.741382,-73.99063000000001,40.745407,1
31315193,2015-03-25 19:03:05.0000009,15.0,2015-03-25 19:03:05 UTC,-74.00133514404298,40.7314338684082,-73.96916198730467,40.76373291015625,1
45450543,2014-06-01 22:14:00.000000161,15.5,2014-06-01 22:14:00 UTC,-73.967697,40.756242,-73.966252,40.804132,3
27110084,2012-09-28 13:25:36.0000005,10.0,2012-09-28 13:25:36 UTC,-73.974858,40.742007,-73.983525,40.752111,1
32090960,2011-03-26 15:37:00.00000012,11.7,2011-03-26 15:37:00 UTC,-73.986118,40.739957,-74.01389499999999,40.714837,5
23885826,2010-01-02 12:35:00.000000203,4.9,2010-01-02 12:35:00 UTC,-73.98626800000001,40.759475,-73.97800699999999,40.751603,1
37970723,2015-01-07 10:42:45.0000002,21.5,2015-01-07 10:42:45 UTC,-74.01746368408203,40.70833206176758,-73.9820785522461,40.7457275390625,1
31352017,2009-01-19 23:10:02.0000001,5.8,2009-01-19 23:10:02 UTC,-73.99199200000001,40.71982,-73.986085,40.726401,1
9199843,2014-05-06 20:23:00.00000079,10.0,2014-05-06 20:23:00 UTC,-73.989613,40.757977,-73.98319000000001,40.777667,6
10232565,2011-02-01 19:24:45.0000002,12.5,2011-02-01 19:24:45 UTC,-74.00116899999999,40.746394,-73.956857,40.773209,1
28176284,2014-12-29 07:13:59.0000001,10.5,2014-12-29 07:13:59 UTC,-73.99158299999999,40.749885,-73.964877,40.772638,1
4121789,2011-02-25 20:33:00.000000223,6.1,2011-02-25 20:33:00 UTC,-73.98584,40.740097,-73.973198,40.751788,1
51497474,2009-05-10 12:58:43.0000004,7.7,2009-05-10 12:58:43 UTC,-73.96950799999999,40.756984,-73.991344,40.750184,2
5792713,2011-08-08 07:47:00.0000007,5.7,2011-08-08 07:47:00 UTC,-73.976303,40.762677,-73.974645,40.753423,1
48075224,2014-08-10 16:06:00.00000090,57.33,2014-08-10 16:06:00 UTC,-73.98491,40.75795,-73.79024,40.64683,1
53788307,2009-07-30 14:41:00.00000077,12.5,2009-07-30 14:41:00 UTC,-74.002778,40.706388,-73.989582,40.734385,5
9886006,2010-12-25 21:06:00.00000063,8.1,2010-12-25 21:06:00 UTC,-74.00348000000001,40.732332,-74.001568,40.709158,2
41542865,2015-04-21 05:00:21.0000001,5.5,2015-04-21 05:00:21 UTC,-74.0001220703125,40.738712310791016,-73.98921966552734,40.745513916015625,3
34623669,2013-05-09 10:30:06.0000001,17.5,2013-05-09 10:30:06 UTC,-73.969952,40.765517,-74.006051,40.749664,4
46617386,2009-03-18 22:49:00.000000107,14.5,2009-03-18 22:49:00 UTC,-74.002677,40.72888,-73.96987299999999,40.765452,2
54076181,2012-04-16 14:46:42.0000001,3.7,2012-04-16 14:46:42 UTC,-73.963319,40.765889,-73.959159,40.762626,1
17484169,2010-06-13 10:43:16.0000001,10.9,2010-06-13 10:43:16 UTC,-73.984169,40.749033,-74.013329,40.708906,1
2138043,2010-01-22 07:50:00.000000187,14.1,2010-01-22 07:50:00 UTC,-73.982352,40.749202,-74.008037,40.706258,1
4432635,2013-05-06 04:47:34.0000003,26.5,2013-05-06 04:47:34 UTC,-73.994327,40.719494,-73.872178,40.774308000000005,1
25687629,2009-01-01 12:18:00.00000036,3.7,2009-01-01 12:18:00 UTC,-74.008845,40.708023,-74.010642,40.711428000000005,1
40207489,2009-09-30 20:11:51.0000005,8.9,2009-09-30 20:11:51 UTC,-74.002531,40.745246,-73.989448,40.724509000000005,2
53441590,2013-03-15 09:09:36.0000004,18.5,2013-03-15 09:09:36 UTC,-73.98756800000001,40.776263,-74.013726,40.715949,1
51908613,2014-04-07 08:28:00.000000131,42.83,2014-04-07 08:28:00 UTC,-73.870752,40.773655,-73.98185,40.757972,2
52657981,2011-05-24 13:59:00.000000206,6.5,2011-05-24 13:59:00 UTC,-73.975062,40.761605,-73.98073199999999,40.74754,1
22273586,2009-09-07 01:20:00.000000104,8.5,2009-09-07 01:20:00 UTC,-74.01106800000001,40.71035,-74.00404499999999,40.707848,1
10995419,2010-12-26 15:41:39.0000001,4.1,2010-12-26 15:41:39 UTC,-73.981379,40.780595,-73.977056,40.778468,1
41435753,2009-03-25 08:58:04.0000005,9.7,2009-03-25 08:58:04 UTC,-73.95465300000001,40.765593,-73.981757,40.736707,1
47047854,2011-11-17 06:14:56.0000001,6.1,2011-11-17 06:14:56 UTC,-73.98774300000001,40.775162,-73.97191600000001,40.782215,1
18659240,2009-06-20 23:07:08.0000006,24.65,2009-06-20 23:07:08 UTC,-73.874476,40.774067,-73.979667,40.743798,1
4782653,2013-08-05 20:35:09.0000002,3.5,2013-08-05 20:35:09 UTC,-73.99127,40.74409,-73.992273,40.749121,1
45481796,2009-07-21 12:07:25.0000002,9.3,2009-07-21 12:07:25 UTC,-73.993202,40.752519,-74.000321,40.731424,1
5779997,2014-05-26 15:09:21.0000002,8.0,2014-05-26 15:09:21 UTC,-73.982624,40.758179,-74.003869,40.753152,3
5125436,2011-03-15 18:20:16.0000005,6.9,2011-03-15 18:20:16 UTC,-73.987824,40.744845,-73.991303,40.727822,1
8005945,2009-11-03 08:01:00.000000201,4.5,2009-11-03 08:01:00 UTC,-73.968968,40.798618,-73.961115,40.806593,1
18343655,2011-10-28 03:19:51.0000002,2.9,2011-10-28 03:19:51 UTC,-74.0063,40.7415,-74.0067,40.7439,2
54402183,2013-10-07 18:39:00.00000015,10.5,2013-10-07 18:39:00 UTC,-73.971855,40.756882,-73.985895,40.7616,2
15316708,2010-04-15 11:52:00.0000008,11.7,2010-04-15 11:52:00 UTC,-73.97510799999999,40.645493,-73.969685,40.64441,1
19578660,2011-07-29 15:30:00.000000145,26.5,2011-07-29 15:30:00 UTC,-73.862765,40.769045,-73.98208000000001,40.726478,1
34747033,2009-08-08 02:57:00.000000107,7.3,2009-08-08 02:57:00 UTC,-74.002983,40.749743,-74.005527,40.726847,2
55048087,2012-12-14 06:39:00.00000078,6.5,2012-12-14 06:39:00 UTC,-74.007637,40.734243,-74.006913,40.719375,1
6937796,2009-09-28 11:52:03.0000001,4.9,2009-09-28 11:52:03 UTC,-73.982292,40.748644,-73.973303,40.75025,1
30663948,2013-01-01 05:08:40.0000001,16.5,2013-01-01 05:08:40 UTC,-73.940961,40.721994,-73.98869599999999,40.693618,2
14039011,2009-01-29 16:53:00.000000104,11.7,2009-01-29 16:53:00 UTC,0.0,0.0,0.0,0.0,1
4995841,2015-02-28 18:50:16.00000015,6.0,2015-02-28 18:50:16 UTC,-73.9948501586914,40.750091552734375,-73.98434448242188,40.76453399658203,4
45411262,2010-11-23 19:19:40.0000001,13.3,2010-11-23 19:19:40 UTC,-74.009793,40.710113,-73.99275,40.763321000000005,1
37115735,2011-02-24 18:51:02.0000002,6.9,2011-02-24 18:51:02 UTC,-73.998452863665,40.739902531329,-74.00240887378,40.718771349382,2
51478532,2010-11-18 15:12:00.00000071,6.1,2010-11-18 15:12:00 UTC,-73.986775,40.742538,-73.971907,40.755423,2
33327537,2013-01-15 14:43:00.000000168,17.0,2013-01-15 14:43:00 UTC,-73.980313,40.74834,-73.96422,40.794952,1
4511714,2013-11-07 17:41:00.00000038,8.0,2013-11-07 17:41:00 UTC,-73.978865,40.782282,-73.966972,40.807457,3
27722920,2009-05-13 16:56:17.0000003,7.7,2009-05-13 16:56:17 UTC,-73.993409,40.74219,-73.97470600000001,40.758123,2
39761368,2009-04-30 19:16:00.000000111,15.3,2009-04-30 19:16:00 UTC,-73.97542299999999,40.76075,-74.014287,40.718277,1
10702762,2010-07-14 23:20:00.00000051,8.9,2010-07-14 23:20:00 UTC,-74.000878,40.720518,-73.99209300000001,40.69016,1
473378,2009-08-27 10:32:40.0000001,8.5,2009-08-27 10:32:40 UTC,-73.99544200000001,40.754611,-74.00189300000001,40.724611,1
54032847,2013-01-28 14:22:43.0000003,8.5,2013-01-28 14:22:43 UTC,-73.975302,40.79015,-73.981861,40.76721,1
46404981,2014-11-25 22:57:40.0000003,11.0,2014-11-25 22:57:40 UTC,-73.988538,40.731704,-73.978052,40.764187,2
52390242,2009-05-07 18:31:22.0000003,15.7,2009-05-07 18:31:22 UTC,-73.987945,40.738258,-73.946534,40.717379,1
34692020,2010-10-08 00:44:00.00000040,13.3,2010-10-08 00:44:00 UTC,-73.97137,40.7626,-73.958333,40.808205,5
52689187,2012-11-11 01:55:05.0000001,7.0,2012-11-11 01:55:05 UTC,-73.990728,40.735122,-74.00063399999999,40.74623,1
48690139,2010-02-13 00:11:00.000000141,8.1,2010-02-13 00:11:00 UTC,-74.011432,40.714807,-74.002635,40.73434,1
14240069,2012-08-31 07:31:00.00000010,3.7,2012-08-31 07:31:00 UTC,-73.986592,40.76025,-73.98598199999999,40.762347,1
44279107,2012-04-22 19:30:00.00000035,20.9,2012-04-22 19:30:00 UTC,-73.972522,40.796152,-73.979835,40.714198,1
22162506,2011-03-09 11:20:40.0000004,12.9,2011-03-09 11:20:40 UTC,-73.977304,40.758269,-74.01003399999999,40.721368,1
37940314,2014-11-18 08:44:40.0000002,6.0,2014-11-18 08:44:40 UTC,-74.001739,40.730618,-73.98945,40.732315,1
55405773,2015-06-16 22:00:10.0000003,6.5,2015-06-16 22:00:10 UTC,-73.9757080078125,40.752265930175774,-73.98814392089844,40.73474884033203,1
1833734,2009-11-22 08:56:55.0000003,5.7,2009-11-22 08:56:55 UTC,-73.98481,40.767675,-73.979608,40.783816,3
29028202,2011-05-02 07:55:10.0000002,6.5,2011-05-02 07:55:10 UTC,-73.95343000000001,40.781173,-73.968441,40.786435,2
34875029,2009-05-22 08:36:00.00000056,6.5,2009-05-22 08:36:00 UTC,-73.96640500000001,40.78419,-73.965383,40.768783,2
51735572,2012-04-23 20:04:00.000000147,6.5,2012-04-23 20:04:00 UTC,0.0,0.0,0.0,0.0,1
12750369,2011-06-13 20:09:00.000000101,4.5,2011-06-13 20:09:00 UTC,-73.9438,40.7766,-73.953,40.7785,2
48033998,2013-11-05 18:11:07.0000003,7.5,2013-11-05 18:11:07 UTC,-73.988087,40.756586,-73.984189,40.737771,1
8523095,2009-03-16 20:32:57.0000001,5.0,2009-03-16 20:32:57 UTC,-73.99854,40.734872,-74.006469,40.739315000000005,1
23156652,2014-03-20 20:54:00.000000236,6.5,2014-03-20 20:54:00 UTC,-73.984528,40.754055,-73.982043,40.768762,1
2363919,2009-11-07 17:52:01.0000001,12.5,2009-11-07 17:52:01 UTC,-73.991749,40.759473,-73.985917,40.731766,1
33057841,2012-01-14 21:08:47.0000003,7.3,2012-01-14 21:08:47 UTC,-73.969765,40.750602,-73.987667,40.743955,1
5490734,2009-01-14 14:42:00.000000186,5.7,2009-01-14 14:42:00 UTC,-74.005038,40.721217,-73.994295,40.740763,2
12339758,2009-03-18 18:42:00.000000208,45.0,2009-03-18 18:42:00 UTC,-73.789847,40.643675,-73.991568,40.738607,1
27443351,2010-11-12 22:18:00.00000042,22.1,2010-11-12 22:18:00 UTC,-73.999542,40.722218,-73.958492,40.815895000000005,1
43031261,2010-02-19 19:05:00.000000273,10.5,2010-02-19 19:05:00 UTC,-73.993835,40.75649,-74.007075,40.71979,1
10746567,2009-02-22 05:35:00.00000012,13.3,2009-02-22 05:35:00 UTC,-73.99673,40.693328,-73.997237,40.747093,1
11249348,2010-10-03 04:18:28.0000001,16.1,2010-10-03 04:18:28 UTC,-74.006374,40.73312,-73.961961,40.800399,4
51611317,2013-10-13 09:06:57.0000002,19.5,2013-10-13 09:06:57 UTC,-74.008085,40.712132,-73.979238,40.762169,1
11925177,2010-08-29 02:38:00.00000018,9.7,2010-08-29 02:38:00 UTC,-73.98727199999999,40.722447,-73.948688,40.711178,1
23151823,2009-01-31 22:14:17.0000003,5.8,2009-01-31 22:14:17 UTC,-73.97596300000001,40.789111,-73.982286,40.773296,1
6145849,2010-10-26 18:21:00.00000075,11.7,2010-10-26 18:21:00 UTC,-73.96129499999999,40.760335,-73.992198,40.734603,5
29952694,2009-11-06 22:23:06.0000001,7.7,2009-11-06 22:23:06 UTC,-73.997597,40.724366,-73.98402,40.745129,1
49563904,2013-07-11 07:48:00.00000015,9.5,2013-07-11 07:48:00 UTC,-73.951652,40.769872,-73.970635,40.752045,1
6553826,2013-09-28 00:03:00.000000173,10.0,2013-09-28 00:03:00 UTC,-73.996375,40.723807,-73.991732,40.715185,1
25556284,2011-07-30 01:30:16.0000005,5.7,2011-07-30 01:30:16 UTC,-73.99794399999999,40.724454,-73.988899,40.736566,1
29679623,2010-06-29 08:21:00.000000237,7.7,2010-06-29 08:21:00 UTC,-73.961402,40.757658,-73.979138,40.763773,1
39817527,2011-12-13 16:13:03.0000001,24.9,2011-12-13 16:13:03 UTC,-73.9752,40.75368,-73.870684,40.773801,1
7794946,2010-11-15 16:00:41.0000003,15.7,2010-11-15 16:00:41 UTC,-73.9912,40.74453,-74.010204,40.711857,1
42798808,2012-10-17 22:55:36.0000006,14.5,2012-10-17 22:55:36 UTC,-73.976726,40.787404,-73.951473,40.76997,1
3098447,2009-06-05 06:39:15.0000002,4.1,2009-06-05 06:39:15 UTC,-73.977019,40.756206,-73.9808,40.76314,1
16750002,2011-11-11 01:23:00.00000042,14.5,2011-11-11 01:23:00 UTC,-74.003392,40.733568,-73.972272,40.794898,5
29497924,2014-06-25 12:24:00.00000044,11.0,2014-06-25 12:24:00 UTC,-73.97406,40.76333,-73.991477,40.750085,2
30837616,2013-03-26 04:36:56.0000001,15.0,2013-03-26 04:36:56 UTC,-73.999666,40.733483,-73.944326,40.703981,1
26617573,2010-11-19 21:08:00.000000228,8.1,2010-11-19 21:08:00 UTC,-73.99405300000001,40.75119,-73.96712,40.75307,1
11118495,2009-08-21 10:19:07.0000003,8.9,2009-08-21 10:19:07 UTC,-73.99149399999999,40.739089,-73.982488,40.768207,1
37927335,2009-06-18 19:06:00.00000024,6.5,2009-06-18 19:06:00 UTC,-73.99739699999999,40.736545,-74.007683,40.74763,1
36148989,2012-01-31 23:33:00.00000044,4.5,2012-01-31 23:33:00 UTC,-73.984483,40.72486,-73.988672,40.717652,3
16757615,2014-06-05 11:07:23.0000002,7.5,2014-06-05 11:07:23 UTC,-73.99077,40.724401,-73.97813199999999,40.736941,1
55413914,2012-08-12 13:46:00.00000065,8.9,2012-08-12 13:46:00 UTC,-73.987662,40.718532,-73.999845,40.734545,1
54486749,2014-10-31 09:49:23.0000001,9.5,2014-10-31 09:49:23 UTC,-73.992108,40.744957,-73.976954,40.749417,1
22939964,2014-09-26 18:18:00.000000112,15.5,2014-09-26 18:18:00 UTC,-73.986207,40.778525,-73.958315,40.764412,1
12468982,2010-12-31 09:49:57.0000004,26.5,2010-12-31 09:49:57 UTC,-73.987721,40.733044,-73.872371,40.774478,2
32390083,2011-02-05 12:54:18.0000005,5.3,2011-02-05 12:54:18 UTC,-74.000396,40.732401,-74.001469,40.724355,2
16379096,2009-07-23 13:09:00.000000133,8.9,2009-07-23 13:09:00 UTC,-73.99319399999999,40.747796,-73.979407,40.761913,4
13432086,2009-10-23 23:08:03.0000002,5.7,2009-10-23 23:08:03 UTC,-73.98096899999999,40.763976,-73.990325,40.751371,1
25334371,2014-11-22 15:46:56.0000002,14.5,2014-11-22 15:46:56 UTC,-73.98246999999999,40.76809,-74.003509,40.727783,1
42268943,2012-09-01 18:34:47.0000003,6.9,2012-09-01 18:34:47 UTC,-73.97055300000001,40.764646,-73.98331999999999,40.755953000000005,1
28733907,2012-05-01 01:08:00.00000030,23.7,2012-05-01 01:08:00 UTC,-74.00019,40.728792,-73.943202,40.815857,1
21557864,2013-10-16 20:17:00.00000041,14.0,2013-10-16 20:17:00 UTC,-73.99409,40.751282,-73.95644,40.775347,4
16392843,2014-04-19 12:28:00.00000095,12.0,2014-04-19 12:28:00 UTC,-73.959715,40.770767,-73.96588,40.800132,1
42851763,2011-09-03 00:37:00.000000122,16.5,2011-09-03 00:37:00 UTC,-73.874537,40.773902,-73.96603499999999,40.76199,2
2099923,2009-08-16 19:54:00.000000119,85.0,2009-08-16 19:54:00 UTC,0.0,0.0,0.0,0.0,1
13623426,2010-07-02 12:21:00.000000148,6.5,2010-07-02 12:21:00 UTC,0.0,0.0,0.0,0.0,1
5611411,2015-01-18 21:24:21.0000003,12.0,2015-01-18 21:24:21 UTC,-74.00711822509766,40.716041564941406,-73.97826385498048,40.752437591552734,4
20379938,2015-02-11 16:53:12.0000003,15.0,2015-02-11 16:53:12 UTC,-73.98174285888672,40.74968719482422,-73.98003387451173,40.78391647338867,1
18893103,2011-12-14 10:00:00.000000192,12.1,2011-12-14 10:00:00 UTC,-73.985362,40.778375,-73.958107,40.783728,2
46361002,2010-06-19 16:03:52.0000004,5.7,2010-06-19 16:03:52 UTC,-74.00301,40.733473,-74.001622,40.719706,1
42947969,2011-11-22 08:59:00.000000101,7.7,2011-11-22 08:59:00 UTC,-73.96376,40.75707,-73.957492,40.773947,2
1517739,2012-02-15 17:23:00.00000075,24.5,2012-02-15 17:23:00 UTC,-73.965982,40.80544,-73.990725,40.717275,1
32425881,2011-04-18 09:01:00.000000178,4.5,2011-04-18 09:01:00 UTC,-73.985608,40.752302,-73.97605,40.754115000000006,2
42732911,2009-02-15 01:25:00.000000221,10.9,2009-02-15 01:25:00 UTC,-73.97813199999999,40.729283,-74.002013,40.750782,1
7915541,2012-11-05 17:39:03.0000001,11.5,2012-11-05 17:39:03 UTC,-73.979641,40.776104,-73.986529,40.745558,2
1300499,2014-09-19 18:27:31.0000004,19.5,2014-09-19 18:27:31 UTC,-73.971621,40.760471,-73.987096,40.713769,1
41272049,2013-06-21 21:53:39.0000006,27.0,2013-06-21 21:53:39 UTC,-74.003879,40.743012,-73.98719200000001,40.665427,1
45287520,2009-09-17 18:13:57.0000002,6.5,2009-09-17 18:13:57 UTC,-73.97655300000001,40.78851,-73.98595,40.770641,1
46151169,2010-12-01 23:06:00.00000053,8.9,2010-12-01 23:06:00 UTC,-73.952466,40.786443,-73.981758,40.773661,1
52421028,2012-10-09 20:06:36.0000004,7.5,2012-10-09 20:06:36 UTC,-73.975121,40.782478000000005,-73.9647,40.792671,1
30539465,2013-10-24 15:54:00.000000134,8.0,2013-10-24 15:54:00 UTC,-73.968222,40.770507,-73.972877,40.780435,1
28003148,2013-01-20 23:39:00.00000044,5.0,2013-01-20 23:39:00 UTC,-74.001435,40.731302,-74.004827,40.739845,1
37723008,2014-09-09 14:42:00.000000113,4.5,2014-09-09 14:42:00 UTC,-73.990425,40.76082,-73.983815,40.765563,1
14230150,2014-11-09 15:22:00.00000087,7.0,2014-11-09 15:22:00 UTC,-73.982718,40.771845,-73.98553199999999,40.759702,6
22538776,2014-10-22 15:56:35.0000001,14.5,2014-10-22 15:56:35 UTC,-73.959536,40.777105,-73.975995,40.751697,1
8148520,2014-07-23 13:53:03.0000001,11.5,2014-07-23 13:53:03 UTC,-73.993264,40.750589,-73.97672,40.764919,4
54447990,2012-01-29 18:17:00.00000035,5.3,2012-01-29 18:17:00 UTC,-74.003043,40.734135,-73.99439,40.738897,3
54834290,2012-11-07 14:20:00.000000110,15.5,2012-11-07 14:20:00 UTC,-73.977337,40.752192,-73.953002,40.773557,3
8013878,2011-07-22 03:51:38.0000001,6.5,2011-07-22 03:51:38 UTC,-73.962548,40.760663,-73.945414,40.776905,1
20264835,2014-04-20 19:30:10.0000001,7.0,2014-04-20 19:30:10 UTC,-73.963975,40.776668,-73.948559,40.777961,3
19979152,2014-02-06 20:56:12.0000002,5.0,2014-02-06 20:56:12 UTC,-73.982483,40.746062,-73.990117,40.737974,1
13353074,2010-10-16 18:12:00.00000052,7.3,2010-10-16 18:12:00 UTC,0.0,0.0,0.0,0.0,1
46922323,2013-04-05 00:46:00.00000047,13.5,2013-04-05 00:46:00 UTC,-74.009342,40.738167,-73.984397,40.775152,1
25452639,2011-01-09 20:17:00.000000114,4.1,2011-01-09 20:17:00 UTC,-73.945052,40.77872,-73.9557,40.779592,1
50949726,2009-03-22 00:31:28.0000005,11.8,2009-03-22 00:31:28 UTC,-73.991522,40.749767,-73.97945899999999,40.728269,3
36592923,2015-05-15 09:45:17.0000006,11.5,2015-05-15 09:45:17 UTC,-73.97918701171875,40.74441909790039,-73.98143768310547,40.75611877441406,1
3778526,2009-03-01 09:10:14.0000002,3.7,2009-03-01 09:10:14 UTC,-73.983436,40.746818,-73.988475,40.73988,1
45161568,2013-11-01 01:47:00.00000022,4.5,2013-11-01 01:47:00 UTC,-73.97792,40.741977,-73.978065,40.746492,3
34813818,2012-01-07 09:36:01.0000003,4.5,2012-01-07 09:36:01 UTC,-73.971994,40.765214,-73.976347,40.756921000000006,1
36033272,2009-12-18 07:51:00.00000013,4.5,2009-12-18 07:51:00 UTC,-73.95438,40.764133,-73.961458,40.756242,5
40977672,2013-10-12 02:54:12.0000001,7.0,2013-10-12 02:54:12 UTC,-73.957826,40.670708000000005,-73.946347,40.675051,1
36814362,2012-01-28 19:47:00.00000089,10.5,2012-01-28 19:47:00 UTC,-73.98708,40.758405,-73.993047,40.736893,1
47828652,2011-11-26 13:31:00.000000169,6.1,2011-11-26 13:31:00 UTC,-73.988417,40.72743,-74.00274300000001,40.733368,2
19952419,2011-03-26 14:10:28.0000003,8.5,2011-03-26 14:10:28 UTC,-74.006261,40.743854,-73.978951,40.736291,1
52746264,2014-04-23 15:25:00.00000068,6.5,2014-04-23 15:25:00 UTC,-73.97300200000001,40.76048,-73.963425,40.772467,1
16935326,2013-12-12 12:54:35.0000002,29.0,2013-12-12 12:54:35 UTC,-73.964028,40.764703,-73.935958,40.854953,2
5984448,2010-04-20 20:32:00.000000116,5.7,2010-04-20 20:32:00 UTC,-73.965677,40.7582,-73.950715,40.769998,1
25588122,2011-01-05 20:38:08.0000005,5.7,2011-01-05 20:38:08 UTC,-73.98226899999999,40.772604,-73.974778,40.783182,1
15234773,2015-01-20 18:20:43.0000006,6.5,2015-01-20 18:20:43 UTC,-73.96214294433594,40.7734489440918,-73.96613311767578,40.76486206054688,1
21831404,2011-04-12 13:47:04.0000001,16.1,2011-04-12 13:47:04 UTC,-73.978799,40.750389,-74.014909,40.709587,1
14133449,2014-09-13 18:21:00.000000101,4.5,2014-09-13 18:21:00 UTC,-73.958825,40.774843,-73.951172,40.770808,2
5849552,2010-09-24 23:14:39.0000001,6.5,2010-09-24 23:14:39 UTC,-73.99824100000001,40.725996,-73.989752,40.723191,2
24606741,2012-04-18 21:19:57.0000002,5.3,2012-04-18 21:19:57 UTC,-73.980961,40.741692,-73.988789,40.747726,1
49061507,2009-07-22 15:55:00.00000032,7.3,2009-07-22 15:55:00 UTC,-73.973973,40.760408,-73.954095,40.787282,1
18244521,2009-04-11 14:55:00.000000139,8.5,2009-04-11 14:55:00 UTC,-73.95463000000001,40.766045,-73.980755,40.766187,1
33464666,2009-03-18 13:29:00.000000137,4.5,2009-03-18 13:29:00 UTC,-73.994165,40.735195,-74.005705,40.740397,5
17627883,2011-06-26 01:22:00.000000121,13.7,2011-06-26 01:22:00 UTC,-73.958828,40.716807,-73.975112,40.680817,1
9541694,2013-06-27 09:13:34.0000002,16.5,2013-06-27 09:13:34 UTC,-74.008744,40.720287,-73.978257,40.750548,1
29025895,2011-09-30 19:32:37.0000007,8.5,2011-09-30 19:32:37 UTC,-73.9857,40.7354,-73.9644,40.7591,2
55220905,2009-07-07 16:41:00.0000007,7.7,2009-07-07 16:41:00 UTC,-73.979665,40.761145,-73.991535,40.749793,1
21798,2009-07-14 08:57:09.0000004,8.5,2009-07-14 08:57:09 UTC,-73.941874,40.748985,-73.941874,40.748985,1
6594002,2011-10-02 22:56:00.000000125,12.5,2011-10-02 22:56:00 UTC,-73.994975,40.750032,-73.97294699999999,40.790415,1
30036572,2009-02-01 16:05:35.0000003,10.1,2009-02-01 16:05:35 UTC,-73.97930500000001,40.727782,-73.990627,40.756031,1
21469658,2010-10-23 14:33:00.00000083,6.9,2010-10-23 14:33:00 UTC,-73.973423,40.79259,-73.982675,40.77422,1
21862497,2015-05-05 14:40:44.0000005,3.5,2015-05-05 14:40:44 UTC,-73.95647430419923,40.78121566772461,-73.95367431640625,40.78507995605469,2
8573377,2011-03-12 16:30:42.0000005,5.7,2011-03-12 16:30:42 UTC,-74.011414,40.708256,-74.007929,40.717658,1
30063112,2015-02-23 19:55:29.0000005,17.0,2015-02-23 19:55:29 UTC,-73.99632263183594,40.72372055053711,-73.93824005126955,40.71464157104492,1
41248181,2014-08-17 00:54:00.000000158,17.0,2014-08-17 00:54:00 UTC,-74.015895,40.71116,-73.971173,40.749475,1
41186674,2009-12-03 19:36:00.000000261,7.7,2009-12-03 19:36:00 UTC,-73.981995,40.740563,-74.00654300000001,40.743963,1
20360294,2011-06-18 13:26:00.00000031,7.3,2011-06-18 13:26:00 UTC,-73.98046,40.748243,-73.960678,40.764843,5
18366946,2015-04-18 13:53:31.0000003,6.5,2015-04-18 13:53:31 UTC,-73.98042297363281,40.73051452636719,-73.9898681640625,40.73455810546875,1
19490702,2013-07-21 12:58:05.0000005,5.0,2013-07-21 12:58:05 UTC,0.0,0.0,0.0,0.0,3
34603967,2014-03-08 18:27:06.0000003,10.0,2014-03-08 18:27:06 UTC,-73.977103,40.776894,-73.96246,40.770536,1
